city,year,suhi_day_C_mean,suhi_night_C_mean,dEVI_mean,t2m_C_mean,rh_pct_mean,wind10_ms_mean,precip_mm_mean,cloud_frac_mean,blh_m_mean,n_months,n_valid_day,n_valid_night,period
Sydney,2005,1.8920608420333427,0.8287853997071597,-0.07430354362483306,21.526535029118758,70.88847678998297,1.3189168321051126,100.6208368425395,0.538454794915359,668.6906670342946,3,3,3,Summer
Sydney,2006,1.4984097138368995,1.1873698274055495,-0.07263516379661879,22.834912293593906,69.62330230446335,1.3099885661331456,48.766667248733704,0.5109746704232041,662.5215657390135,3,3,3,Summer
Sydney,2007,0.442201430852883,0.7401444755591685,-0.0378939520660192,21.700151346943695,71.57223323741498,1.8719844261560927,77.50443235413476,0.5167203015474539,651.4089299190896,3,3,3,Summer
Sydney,2008,2.938806869522189,0.827407033219958,-0.09969137668691147,21.0877022703054,75.09855738292822,1.5420885693867215,117.99044651855064,0.6270023756675659,654.7120983542574,3,3,3,Summer
Sydney,2009,1.6998101289643255,1.3077331881708698,-0.0551867428651328,21.893318037093206,68.70548182926392,1.5236152758636956,70.522566527363,0.5496363411337187,708.6921406517221,3,3,3,Summer
Sydney,2010,1.0594184629272452,1.0746706037270808,-0.05396868149366497,22.627179212174827,71.1657729173538,1.326205681464563,107.1191307393584,0.5850045862284862,655.8424936272414,3,3,3,Summer
Sydney,2011,2.3237810713468363,1.2137548418710995,-0.07862992566202236,22.532325777525163,72.55482746377771,1.2557841126359837,55.528138073541186,0.610742016245872,629.9752482582206,3,3,3,Summer
Sydney,2012,3.0958582125374945,1.0977236291568542,-0.08829490675903164,20.45212935161435,76.19321954412793,1.575741290213424,125.53950331839509,0.6554835257957232,612.1372602401403,3,3,3,Summer
Sydney,2013,1.6801457721245292,1.0190938058698062,-0.056870791819565836,21.888700590877022,72.1159124726414,1.6262646657340474,126.29945184084067,0.5544488123934067,670.7631997199875,3,3,3,Summer
Sydney,2014,1.2134445183692957,1.0516084811382183,-0.05642870136379813,21.85270858030812,69.1387296339858,1.578938114743911,46.23216030810331,0.49926608883326334,648.9829130632646,3,3,3,Summer
Sydney,2015,2.421249005131133,1.137225290087148,-0.0805681526589959,22.141768596389824,74.60396213321435,1.3839999913392624,101.38354521266389,0.5456407840255878,623.5112333312281,3,3,3,Summer
Sydney,2016,2.2430315130787215,1.6969108290454962,-0.06987306044179763,22.158938935692657,71.30579717128329,1.4584701776010494,108.64836151867638,0.5115158460745172,637.6349419406874,3,3,3,Summer
Sydney,2017,1.001235273772733,1.5133071682048786,-0.044035660203279335,23.736097985009874,67.80244337326054,1.317081221716365,61.66946170023746,0.5648903779188793,671.2348717593674,3,3,3,Summer
Sydney,2018,0.31727436744661003,1.4433729336302683,-0.03460844089771453,22.87612545589114,67.8624100098784,1.4075550755427884,61.44650361489869,0.5453767691184436,678.0874113299876,3,3,3,Summer
Sydney,2019,1.6956197112899243,1.090242207268729,-0.07377337088247064,23.226095527408557,71.53215791166382,1.3174362133488058,52.51761307702037,0.5332838996093271,572.9854067046765,3,3,3,Summer
Sydney,2020,1.2548867782934394,1.4518966984128063,-0.041805068311683236,22.781165394949113,68.67843000726475,1.425111490436036,130.30180960470446,0.5649346026634894,656.657049603059,3,3,3,Summer
Sydney,2021,2.693690787778351,1.9347849335575902,-0.07900682944523109,21.40464973917848,73.42360689439768,1.3757285950399616,99.64069590525422,0.6233231161443354,662.3578339746581,3,3,3,Summer
Sydney,2022,2.8201650485112686,1.514427598215829,-0.08794445767633775,21.723656530174676,76.64252428245281,1.6690013050875319,121.3619174635282,0.6546482548429006,625.9255717911097,3,3,3,Summer
Sydney,2023,2.0865657919540417,1.3795205466037388,-0.07733995427048246,21.249362266629117,70.12939991760125,1.1994301997169536,74.08020137504954,0.4990168927419641,679.0248851769798,3,3,3,Summer
Sydney,2024,1.9079195372267463,1.5647874586644999,-0.07223617370323064,22.892032586093006,75.69881460566512,1.324280648125766,95.76706727895622,0.6394352065587717,596.4801143756318,3,3,3,Summer
Sydney,2025,1.5495661479807126,1.1342472391400047,-0.06415366214366766,22.566939193194212,72.60277858875226,1.4894854032801021,70.28663931003652,0.532368397074157,640.5387469269863,3,3,3,Summer
Sydney,2026,1.114146639407231,0.4614215362271352,-0.0769687488723724,21.66356300771536,61.68416816791639,1.0336812466259808,79.4071911104876,0.5883897638439541,773.7709609059197,1,1,1,Summer
Adelaide,2003,1.4058721470370887,0.2446254152594695,-0.08803835090909436,10.54984802815131,76.74725448378713,2.5799644943322715,71.85163181606083,0.516351742565495,635.0041682946008,3,3,3,Winter
Adelaide,2004,1.4165786654334536,0.5983234122024035,-0.0886023466358125,11.128001150010897,77.37975806841769,2.5523724870581757,83.0071706882016,0.5144938581208253,643.0477800703006,3,3,3,Winter
Adelaide,2005,1.2910647316314403,0.1525143008956403,-0.0581263524791176,11.48646359566726,74.83947029736841,1.9658076293406375,88.35563032294304,0.5119580278330891,571.2881398226117,3,3,3,Winter
Adelaide,2006,1.529083663073349,0.4141951093576723,-0.0807290924612978,10.431999066552214,74.67788762551949,0.7379890261956513,28.59078145166539,0.42288571038031614,461.03846616400966,3,3,3,Winter
